REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020-01,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,80.5,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,91.4,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,114,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,178.6,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,150.9,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,130,,,,1
2020-07,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,123.7,,,,1
2020-08,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,134.6,,,,1
2020-09,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,99.7,,,,1
2020-10,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,107.5,,,,1
2020-11,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,102.9,,,,1
2020-12,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,123.8,,,,1
2021-01,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,132.1,,,,1
2021-02,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,126.9,,,,1
2021-03,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,120.3,,,,1
2021-04,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,132.7,,,,1
2021-05,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,123.3,,,,1
2021-06,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,120.2,,,,1
2021-07,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,129.1,,,,1
2021-08,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,133.5,,,,1
2021-09,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,108.8,,,,1
2021-10,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,107.4,,,,1
2021-11,Canada,2016A000011124,Unemployment,Both sexes,60 to 64 years,Persons,249,thousands,3,v2091152,1.6.1.18,100.5,,,,1
2019-04,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,43.2,,,,1
2019-05,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,41.9,,,,1
2019-06,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,33.2,,,,1
2019-07,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,35.2,,,,1
2019-08,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,35.7,,,,1
2019-09,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,28.1,,,,1
2019-10,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,26.2,,,,1
2019-11,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,35.6,,,,1
2019-12,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,38.4,,,,1
2020-01,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,46.7,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,48,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,58.7,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,80.5,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,77.2,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,73.9,,,,1
2020-07,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,73.5,,,,1
2020-08,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,77.4,,,,1
2020-09,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,71.1,,,,1
2020-10,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,60,,,,1
2020-11,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,72,,,,1
2020-12,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,72,,,,1
2021-01,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,71.3,,,,1
2021-02,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,72.9,,,,1
2021-03,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,75.5,,,,1
2021-04,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,71.7,,,,1
2021-05,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,71.8,,,,1
2021-06,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,72.3,,,,1
2021-07,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,69.5,,,,1
2021-08,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,79,,,,1
2021-09,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,72.6,,,,1
2021-10,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,74.3,,,,1
2021-11,Canada,2016A000011124,Unemployment,Both sexes,65 years and over,Persons,249,thousands,3,v2091153,1.6.1.19,77.6,,,,1
2019-04,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,29.3,,,,1
2019-05,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,29.2,,,,1
2019-06,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,20,,,,1
2019-07,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,23.4,,,,1
2019-08,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,24.4,,,,1
2019-09,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,18.3,,,,1
2019-10,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,17.5,,,,1
2019-11,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,25.1,,,,1
2019-12,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,29.5,,,,1
2020-01,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,34.7,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,36.9,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,45.3,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,66.3,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,62.1,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,56.1,,,,1
2020-07,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,55.8,,,,1
2020-08,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,57,,,,1
2020-09,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,51.2,,,,1
2020-10,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,40.8,,,,1
2020-11,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,52.8,,,,1
2020-12,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,50.7,,,,1
2021-01,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,52.1,,,,1
2021-02,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,54.6,,,,1
2021-03,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,53.1,,,,1
2021-04,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,49.5,,,,1
2021-05,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,51.9,,,,1
2021-06,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,52.4,,,,1
2021-07,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,48.7,,,,1
2021-08,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,56.7,,,,1
2021-09,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,51.5,,,,1
2021-10,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,51,,,,1
2021-11,Canada,2016A000011124,Unemployment,Both sexes,65 to 69 years,Persons,249,thousands,3,v2091154,1.6.1.20,53.8,,,,1
2019-04,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,13.9,,,,1
2019-05,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,12.7,,,,1
2019-06,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,13.2,,,,1
2019-07,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,11.8,,,,1
2019-08,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,11.3,,,,1
2019-09,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,9.9,,,,1
2019-10,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,8.7,,,,1
2019-11,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,10.4,,,,1
2019-12,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,8.9,,,,1
2020-01,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,12,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,11.1,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,13.4,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,14.2,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,15.2,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,17.8,,,,1
2020-07,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,17.7,,,,1
2020-08,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,20.4,,,,1
2020-09,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,19.9,,,,1
2020-10,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,19.2,,,,1
2020-11,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,19.2,,,,1
2020-12,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,21.3,,,,1
2021-01,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,19.2,,,,1
2021-02,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,18.2,,,,1
2021-03,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,22.4,,,,1
2021-04,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,22.3,,,,1
2021-05,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,19.9,,,,1
2021-06,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,19.9,,,,1
2021-07,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,20.8,,,,1
2021-08,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,22.3,,,,1
2021-09,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,21.1,,,,1
2021-10,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,23.3,,,,1
2021-11,Canada,2016A000011124,Unemployment,Both sexes,70 years and over,Persons,249,thousands,3,v2091155,1.6.1.21,23.8,,,,1
2019-04,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,713.2,,,,1
2019-05,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,645.7,,,,1
2019-06,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,599.6,,,,1
2019-07,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,650.6,,,,1
2019-08,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,654.1,,,,1
2019-09,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,537.1,,,,1
2019-10,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,558.6,,,,1
2019-11,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,621.9,,,,1
2019-12,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,599.2,,,,1
2020-01,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,680.3,,,,1
2020-02,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,694.1,,,,1
2020-03,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,866,,,,1
2020-04,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,1379.9,,,,1
2020-05,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,1404.4,,,,1
2020-06,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,1214.1,,,,1
2020-07,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,1188.6,,,,1
2020-08,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,1125.1,,,,1
2020-09,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,906.8,,,,1
2020-10,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,893.6,,,,1
2020-11,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,890.9,,,,1
2020-12,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,911.4,,,,1
2021-01,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,1067.8,,,,1
2021-02,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,973.9,,,,1
2021-03,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,936.3,,,,1
2021-04,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,947.3,,,,1
2021-05,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,914.2,,,,1
2021-06,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,828.5,,,,1
2021-07,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,835.2,,,,1
2021-08,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,800.4,,,,1
2021-09,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,694.9,,,,1
2021-10,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,665.3,,,,1
2021-11,Canada,2016A000011124,Unemployment,Males,15 years and over,Persons,249,thousands,3,v2091345,1.6.2.1,657.2,,,,1
2019-04,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,169.5,,,,1
2019-05,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,192.2,,,,1
2019-06,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,177.8,,,,1
2019-07,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,219.3,,,,1
2019-08,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,205.1,,,,1
2019-09,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,178.1,,,,1
2019-10,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,172.9,,,,1
2019-11,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,175.2,,,,1
2019-12,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,148.5,,,,1
2020-01,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,164.6,,,,1
2020-02,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,178.8,,,,1
2020-03,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,227.5,,,,1
2020-04,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,321.1,,,,1
2020-05,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,421.9,,,,1
2020-06,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,425.9,,,,1
2020-07,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,433.7,,,,1
2020-08,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,391.3,,,,1
2020-09,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,279.3,,,,1
2020-10,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,261.3,,,,1
2020-11,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,248,,,,1
2020-12,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,227.7,,,,1
2021-01,Canada,2016A000011124,Unemployment,Males,15 to 24 years,Persons,249,thousands,3,v2091346,1.6.2.2,271.5,,,,1
